Value,test,year,month
179500,78705,2013,9
180500,78705,2013,10
181300,78705,2013,11
182700,78705,2013,12
184800,78705,2014,1
187100,78705,2014,2
189300,78705,2014,3
193100,78705,2014,4
196200,78705,2014,5
196900,78705,2014,6
195900,78705,2014,7
195500,78705,2014,8
195600,78705,2014,9
196500,78705,2014,10
197700,78705,2014,11
198900,78705,2014,12
199600,78705,2015,1
199700,78705,2015,2
199800,78705,2015,3
200700,78705,2015,4
201800,78705,2015,5
203000,78705,2015,6
206000,78705,2015,7
212000,78705,2015,8
219200,78705,2015,9
225100,78705,2015,10
229000,78705,2015,11
232500,78705,2015,12
235100,78705,2016,1
236300,78705,2016,2
236900,78705,2016,3
237800,78705,2016,4
239100,78705,2016,5
240300,78705,2016,6
242000,78705,2016,7
243900,78705,2016,8
245800,78705,2016,9
247900,78705,2016,10
249800,78705,2016,11
249600,78705,2016,12
248300,78705,2017,1
248100,78705,2017,2
249600,78705,2017,3
251100,78705,2017,4
252900,78705,2017,5
254300,78705,2017,6
252300,78705,2017,7
248000,78705,2017,8
244400,78705,2017,9
241800,78705,2017,10
239900,78705,2017,11
241600,78705,2017,12
245600,78705,2018,1
250500,78705,2018,2
255400,78705,2018,3
258500,78705,2018,4
196100,78717,1996,4
196100,78717,1996,5
196500,78717,1996,6
197300,78717,1996,7
198500,78717,1996,8
200000,78717,1996,9
201500,78717,1996,10
203000,78717,1996,11
204200,78717,1996,12
205200,78717,1997,1
206200,78717,1997,2
207400,78717,1997,3
208600,78717,1997,4
209600,78717,1997,5
210600,78717,1997,6
211600,78717,1997,7
212700,78717,1997,8
213800,78717,1997,9
214900,78717,1997,10
216000,78717,1997,11
216900,78717,1997,12
217600,78717,1998,1
218300,78717,1998,2
219000,78717,1998,3
219500,78717,1998,4
219800,78717,1998,5
220000,78717,1998,6
220100,78717,1998,7
220300,78717,1998,8
220400,78717,1998,9
220600,78717,1998,10
220600,78717,1998,11
220400,78717,1998,12
220100,78717,1999,1
219900,78717,1999,2
219900,78717,1999,3
219900,78717,1999,4
220100,78717,1999,5
220500,78717,1999,6
221300,78717,1999,7
222400,78717,1999,8
223500,78717,1999,9
224500,78717,1999,10
225400,78717,1999,11
226000,78717,1999,12
226300,78717,2000,1
226500,78717,2000,2
226600,78717,2000,3
226500,78717,2000,4
226400,78717,2000,5
226500,78717,2000,6
227000,78717,2000,7
227700,78717,2000,8
228600,78717,2000,9
229500,78717,2000,10
230500,78717,2000,11
231400,78717,2000,12
232100,78717,2001,1
232900,78717,2001,2
233600,78717,2001,3
234300,78717,2001,4
234900,78717,2001,5
235600,78717,2001,6
236500,78717,2001,7
237300,78717,2001,8
238000,78717,2001,9
238500,78717,2001,10
238600,78717,2001,11
238300,78717,2001,12
237700,78717,2002,1
237100,78717,2002,2
236300,78717,2002,3
235700,78717,2002,4
235500,78717,2002,5
235700,78717,2002,6
236500,78717,2002,7
237700,78717,2002,8
239000,78717,2002,9
240200,78717,2002,10
241100,78717,2002,11
241600,78717,2002,12
241400,78717,2003,1
240800,78717,2003,2
240000,78717,2003,3
238700,78717,2003,4
237000,78717,2003,5
234300,78717,2003,6
229800,78717,2003,7
223800,78717,2003,8
217400,78717,2003,9
212000,78717,2003,10
208300,78717,2003,11
206400,78717,2003,12
206000,78717,2004,1
206800,78717,2004,2
208300,78717,2004,3
210000,78717,2004,4
211500,78717,2004,5
212600,78717,2004,6
213600,78717,2004,7
214900,78717,2004,8
216300,78717,2004,9
217600,78717,2004,10
218500,78717,2004,11
219200,78717,2004,12
219700,78717,2005,1
220300,78717,2005,2
221000,78717,2005,3
222100,78717,2005,4
223700,78717,2005,5
225500,78717,2005,6
227500,78717,2005,7
229500,78717,2005,8
231400,78717,2005,9
233000,78717,2005,10
234200,78717,2005,11
235200,78717,2005,12
236000,78717,2006,1
236600,78717,2006,2
236900,78717,2006,3
237100,78717,2006,4
236900,78717,2006,5
236800,78717,2006,6
236900,78717,2006,7
237300,78717,2006,8
237900,78717,2006,9
238700,78717,2006,10
239600,78717,2006,11
240500,78717,2006,12
241400,78717,2007,1
242300,78717,2007,2
243400,78717,2007,3
244700,78717,2007,4
246000,78717,2007,5
247300,78717,2007,6
248500,78717,2007,7
249800,78717,2007,8
251100,78717,2007,9
252300,78717,2007,10
253200,78717,2007,11
253800,78717,2007,12
253900,78717,2008,1
253500,78717,2008,2
253000,78717,2008,3
252500,78717,2008,4
251800,78717,2008,5
250800,78717,2008,6
249800,78717,2008,7
249100,78717,2008,8
248900,78717,2008,9
248700,78717,2008,10
248300,78717,2008,11
247800,78717,2008,12
247200,78717,2009,1
246500,78717,2009,2
245900,78717,2009,3
245400,78717,2009,4
244600,78717,2009,5
243900,78717,2009,6
243700,78717,2009,7
244100,78717,2009,8
245000,78717,2009,9
245900,78717,2009,10
246400,78717,2009,11
246600,78717,2009,12
246700,78717,2010,1
247000,78717,2010,2
246000,78717,2010,3
243600,78717,2010,4
241900,78717,2010,5
241200,78717,2010,6
240300,78717,2010,7
239400,78717,2010,8
239100,78717,2010,9
238500,78717,2010,10
237400,78717,2010,11
236600,78717,2010,12
237200,78717,2011,1
238300,78717,2011,2
239600,78717,2011,3
241200,78717,2011,4
242200,78717,2011,5
242900,78717,2011,6
243800,78717,2011,7
243700,78717,2011,8
241600,78717,2011,9
239800,78717,2011,10
239900,78717,2011,11
240300,78717,2011,12
239800,78717,2012,1
239500,78717,2012,2
239700,78717,2012,3
239900,78717,2012,4
240700,78717,2012,5
242300,78717,2012,6
243700,78717,2012,7
244400,78717,2012,8
245100,78717,2012,9
246200,78717,2012,10
247800,78717,2012,11
249400,78717,2012,12
251000,78717,2013,1
252400,78717,2013,2
254100,78717,2013,3
256200,78717,2013,4
257900,78717,2013,5
259000,78717,2013,6
261500,78717,2013,7
265600,78717,2013,8
269600,78717,2013,9
273000,78717,2013,10
275400,78717,2013,11
276900,78717,2013,12
277800,78717,2014,1
278200,78717,2014,2
278400,78717,2014,3
279900,78717,2014,4
282700,78717,2014,5
286100,78717,2014,6
288900,78717,2014,7
291100,78717,2014,8
293400,78717,2014,9
295300,78717,2014,10
296500,78717,2014,11
297600,78717,2014,12
298900,78717,2015,1
299500,78717,2015,2
300100,78717,2015,3
300500,78717,2015,4
300800,78717,2015,5
300400,78717,2015,6
300200,78717,2015,7
300400,78717,2015,8
300700,78717,2015,9
300800,78717,2015,10
301600,78717,2015,11
303600,78717,2015,12
305800,78717,2016,1
307700,78717,2016,2
310800,78717,2016,3
315000,78717,2016,4
319300,78717,2016,5
323800,78717,2016,6
327900,78717,2016,7
331400,78717,2016,8
333700,78717,2016,9
334100,78717,2016,10
334200,78717,2016,11
334900,78717,2016,12
335200,78717,2017,1
335700,78717,2017,2
336600,78717,2017,3
338400,78717,2017,4
340200,78717,2017,5
339900,78717,2017,6
337700,78717,2017,7
336100,78717,2017,8
337200,78717,2017,9
341500,78717,2017,10
345400,78717,2017,11
347300,78717,2017,12
350100,78717,2018,1
354100,78717,2018,2
357500,78717,2018,3
358800,78717,2018,4
66700,78721,1996,4
66500,78721,1996,5
66300,78721,1996,6
66200,78721,1996,7
66200,78721,1996,8
66200,78721,1996,9
66200,78721,1996,10
66400,78721,1996,11
66700,78721,1996,12
67100,78721,1997,1
67700,78721,1997,2
68400,78721,1997,3
69200,78721,1997,4
70100,78721,1997,5
71100,78721,1997,6
72200,78721,1997,7
73400,78721,1997,8
74600,78721,1997,9
75800,78721,1997,10
77100,78721,1997,11
78400,78721,1997,12
79700,78721,1998,1
81000,78721,1998,2
82300,78721,1998,3
83500,78721,1998,4
84600,78721,1998,5
85600,78721,1998,6
86600,78721,1998,7
87400,78721,1998,8
88100,78721,1998,9
88800,78721,1998,10
89500,78721,1998,11
90100,78721,1998,12
90900,78721,1999,1
91800,78721,1999,2
92700,78721,1999,3
93700,78721,1999,4
94700,78721,1999,5
96000,78721,1999,6
97300,78721,1999,7
98600,78721,1999,8
99900,78721,1999,9
101300,78721,1999,10
102800,78721,1999,11
104300,78721,1999,12
105800,78721,2000,1
107400,78721,2000,2
108900,78721,2000,3
110400,78721,2000,4
111900,78721,2000,5
113200,78721,2000,6
114500,78721,2000,7
115700,78721,2000,8
116700,78721,2000,9
117500,78721,2000,10
118200,78721,2000,11
118800,78721,2000,12
119300,78721,2001,1
119900,78721,2001,2
120300,78721,2001,3
120700,78721,2001,4
121000,78721,2001,5
121400,78721,2001,6
121600,78721,2001,7
121800,78721,2001,8
121900,78721,2001,9
121900,78721,2001,10
121800,78721,2001,11
121700,78721,2001,12
121800,78721,2002,1
122000,78721,2002,2
122100,78721,2002,3
122200,78721,2002,4
122200,78721,2002,5
122400,78721,2002,6
122500,78721,2002,7
122500,78721,2002,8
122400,78721,2002,9
122300,78721,2002,10
122000,78721,2002,11
121400,78721,2002,12
120200,78721,2003,1
119200,78721,2003,2
118700,78721,2003,3
118600,78721,2003,4
118500,78721,2003,5
118300,78721,2003,6
117800,78721,2003,7
117200,78721,2003,8
116600,78721,2003,9
116300,78721,2003,10
116500,78721,2003,11
117500,78721,2003,12
119000,78721,2004,1
120500,78721,2004,2
121500,78721,2004,3
122200,78721,2004,4
122600,78721,2004,5
122900,78721,2004,6
123400,78721,2004,7
124100,78721,2004,8
124900,78721,2004,9
125600,78721,2004,10
126100,78721,2004,11
126400,78721,2004,12
126400,78721,2005,1
126400,78721,2005,2
126500,78721,2005,3
126700,78721,2005,4
127300,78721,2005,5
128100,78721,2005,6
129200,78721,2005,7
130600,78721,2005,8
132400,78721,2005,9
134200,78721,2005,10
135800,78721,2005,11
137100,78721,2005,12
137900,78721,2006,1
138600,78721,2006,2
139100,78721,2006,3
139500,78721,2006,4
139800,78721,2006,5
140000,78721,2006,6
140100,78721,2006,7
140000,78721,2006,8
139900,78721,2006,9
139800,78721,2006,10
139900,78721,2006,11
140200,78721,2006,12
140800,78721,2007,1
141300,78721,2007,2
141700,78721,2007,3
141700,78721,2007,4
141400,78721,2007,5
141000,78721,2007,6
140700,78721,2007,7
140500,78721,2007,8
140600,78721,2007,9
140700,78721,2007,10
140700,78721,2007,11
140500,78721,2007,12
140200,78721,2008,1
140100,78721,2008,2
140000,78721,2008,3
140000,78721,2008,4
140300,78721,2008,5
140800,78721,2008,6
141100,78721,2008,7
141100,78721,2008,8
140900,78721,2008,9
140700,78721,2008,10
140400,78721,2008,11
139900,78721,2008,12
139700,78721,2009,1
139600,78721,2009,2
139300,78721,2009,3
138800,78721,2009,4
138500,78721,2009,5
138300,78721,2009,6
137900,78721,2009,7
137500,78721,2009,8
137300,78721,2009,9
137200,78721,2009,10
136900,78721,2009,11
136600,78721,2009,12
136500,78721,2010,1
136600,78721,2010,2
136800,78721,2010,3
137600,78721,2010,4
138800,78721,2010,5
139900,78721,2010,6
140300,78721,2010,7
140100,78721,2010,8
140000,78721,2010,9
140700,78721,2010,10
141600,78721,2010,11
142400,78721,2010,12
142800,78721,2011,1
142900,78721,2011,2
142800,78721,2011,3
142300,78721,2011,4
142500,78721,2011,5
142900,78721,2011,6
143400,78721,2011,7
144400,78721,2011,8
144600,78721,2011,9
143600,78721,2011,10
143400,78721,2011,11
144900,78721,2011,12
146200,78721,2012,1
146300,78721,2012,2
146800,78721,2012,3
147600,78721,2012,4
146600,78721,2012,5
144400,78721,2012,6
143200,78721,2012,7
142900,78721,2012,8
142300,78721,2012,9
141700,78721,2012,10
141500,78721,2012,11
141200,78721,2012,12
141100,78721,2013,1
141700,78721,2013,2
143400,78721,2013,3
144800,78721,2013,4
146500,78721,2013,5
149000,78721,2013,6
152100,78721,2013,7
154900,78721,2013,8
158200,78721,2013,9
162300,78721,2013,10
165300,78721,2013,11
166600,78721,2013,12
167800,78721,2014,1
169700,78721,2014,2
171500,78721,2014,3
173200,78721,2014,4
175200,78721,2014,5
176900,78721,2014,6
178300,78721,2014,7
180500,78721,2014,8
183300,78721,2014,9
185700,78721,2014,10
187700,78721,2014,11
189700,78721,2014,12
191300,78721,2015,1
192900,78721,2015,2
195000,78721,2015,3
197900,78721,2015,4
200300,78721,2015,5
202100,78721,2015,6
204500,78721,2015,7
207600,78721,2015,8
210400,78721,2015,9
211800,78721,2015,10
212700,78721,2015,11
213800,78721,2015,12
216800,78721,2016,1
222100,78721,2016,2
228200,78721,2016,3
232400,78721,2016,4
237300,78721,2016,5
244300,78721,2016,6
250300,78721,2016,7
254000,78721,2016,8
257200,78721,2016,9
259900,78721,2016,10
261700,78721,2016,11
264500,78721,2016,12
267600,78721,2017,1
269200,78721,2017,2
268900,78721,2017,3
269800,78721,2017,4
272500,78721,2017,5
276500,78721,2017,6
279600,78721,2017,7
281300,78721,2017,8
281800,78721,2017,9
284300,78721,2017,10
288700,78721,2017,11
293100,78721,2017,12
296200,78721,2018,1
297800,78721,2018,2
297300,78721,2018,3
296100,78721,2018,4
76200,78722,1996,4
76400,78722,1996,5
76500,78722,1996,6
76700,78722,1996,7
77000,78722,1996,8
77200,78722,1996,9
77600,78722,1996,10
78100,78722,1996,11
78700,78722,1996,12
79300,78722,1997,1
79900,78722,1997,2
80500,78722,1997,3
81400,78722,1997,4
82500,78722,1997,5
83700,78722,1997,6
85000,78722,1997,7
86500,78722,1997,8
88100,78722,1997,9
89800,78722,1997,10
91800,78722,1997,11
94100,78722,1997,12
96200,78722,1998,1
98300,78722,1998,2
100500,78722,1998,3
102900,78722,1998,4
105300,78722,1998,5
107900,78722,1998,6
110600,78722,1998,7
113200,78722,1998,8
115900,78722,1998,9
118800,78722,1998,10
122000,78722,1998,11
125400,78722,1998,12
128700,78722,1999,1
131800,78722,1999,2
135200,78722,1999,3
139000,78722,1999,4
143000,78722,1999,5
147300,78722,1999,6
151700,78722,1999,7
156200,78722,1999,8
160800,78722,1999,9
165600,78722,1999,10
170700,78722,1999,11
175900,78722,1999,12
180700,78722,2000,1
185000,78722,2000,2
189200,78722,2000,3
193600,78722,2000,4
197900,78722,2000,5
202100,78722,2000,6
205900,78722,2000,7
209500,78722,2000,8
212800,78722,2000,9
215900,78722,2000,10
219000,78722,2000,11
221700,78722,2000,12
223500,78722,2001,1
224500,78722,2001,2
225500,78722,2001,3
226400,78722,2001,4
227200,78722,2001,5
227700,78722,2001,6
227900,78722,2001,7
227600,78722,2001,8
227100,78722,2001,9
226400,78722,2001,10
226000,78722,2001,11
225200,78722,2001,12
223500,78722,2002,1
221200,78722,2002,2
219200,78722,2002,3
217300,78722,2002,4
215700,78722,2002,5
214100,78722,2002,6
212500,78722,2002,7
210900,78722,2002,8
209400,78722,2002,9
208300,78722,2002,10
205900,78722,2002,11
205300,78722,2002,12
209800,78722,2003,1
217100,78722,2003,2
222200,78722,2003,3
225300,78722,2003,4
226900,78722,2003,5
228200,78722,2003,6
229800,78722,2003,7
231500,78722,2003,8
232900,78722,2003,9
233700,78722,2003,10
234200,78722,2003,11
234000,78722,2003,12
233000,78722,2004,1
231600,78722,2004,2
230400,78722,2004,3
229300,78722,2004,4
228200,78722,2004,5
227200,78722,2004,6
225900,78722,2004,7
224500,78722,2004,8
223400,78722,2004,9
222600,78722,2004,10
222300,78722,2004,11
222100,78722,2004,12
221600,78722,2005,1
221600,78722,2005,2
222900,78722,2005,3
225100,78722,2005,4
227600,78722,2005,5
230000,78722,2005,6
232100,78722,2005,7
233900,78722,2005,8
235600,78722,2005,9
237300,78722,2005,10
239300,78722,2005,11
241000,78722,2005,12
241900,78722,2006,1
242100,78722,2006,2
242400,78722,2006,3
243100,78722,2006,4
244600,78722,2006,5
246700,78722,2006,6
249500,78722,2006,7
253000,78722,2006,8
256700,78722,2006,9
260000,78722,2006,10
262900,78722,2006,11
265200,78722,2006,12
266800,78722,2007,1
268000,78722,2007,2
269000,78722,2007,3
270000,78722,2007,4
271000,78722,2007,5
271800,78722,2007,6
272800,78722,2007,7
274000,78722,2007,8
275200,78722,2007,9
276200,78722,2007,10
277300,78722,2007,11
278100,78722,2007,12
278400,78722,2008,1
278200,78722,2008,2
277600,78722,2008,3
276400,78722,2008,4
275300,78722,2008,5
274100,78722,2008,6
272900,78722,2008,7
271600,78722,2008,8
270400,78722,2008,9
269100,78722,2008,10
268200,78722,2008,11
267300,78722,2008,12
266800,78722,2009,1
266400,78722,2009,2
265800,78722,2009,3
265000,78722,2009,4
264200,78722,2009,5
263000,78722,2009,6
261800,78722,2009,7
260800,78722,2009,8
260400,78722,2009,9
260400,78722,2009,10
260700,78722,2009,11
261500,78722,2009,12
262200,78722,2010,1
262300,78722,2010,2
263400,78722,2010,3
265100,78722,2010,4
265400,78722,2010,5
265500,78722,2010,6
265800,78722,2010,7
264500,78722,2010,8
262900,78722,2010,9
262200,78722,2010,10
261700,78722,2010,11
261300,78722,2010,12
260900,78722,2011,1
260500,78722,2011,2
259200,78722,2011,3
258100,78722,2011,4
257800,78722,2011,5
258200,78722,2011,6
258500,78722,2011,7
259400,78722,2011,8
260400,78722,2011,9
261200,78722,2011,10
262600,78722,2011,11
263800,78722,2011,12
264200,78722,2012,1
265300,78722,2012,2
267700,78722,2012,3
269300,78722,2012,4
269100,78722,2012,5
268300,78722,2012,6
268300,78722,2012,7
269700,78722,2012,8
270700,78722,2012,9
270800,78722,2012,10
270300,78722,2012,11
270200,78722,2012,12
271300,78722,2013,1
272800,78722,2013,2
273100,78722,2013,3
274800,78722,2013,4
278900,78722,2013,5
283100,78722,2013,6
286500,78722,2013,7
289600,78722,2013,8
292900,78722,2013,9
296500,78722,2013,10
299300,78722,2013,11
300600,78722,2013,12
301700,78722,2014,1
302300,78722,2014,2
302800,78722,2014,3
303500,78722,2014,4
304800,78722,2014,5
307500,78722,2014,6
311700,78722,2014,7
316000,78722,2014,8
319600,78722,2014,9
322900,78722,2014,10
327800,78722,2014,11
334700,78722,2014,12
340800,78722,2015,1
344900,78722,2015,2
347700,78722,2015,3
351000,78722,2015,4
356200,78722,2015,5
361700,78722,2015,6
363800,78722,2015,7
364400,78722,2015,8
366500,78722,2015,9
367400,78722,2015,10
365800,78722,2015,11
362900,78722,2015,12
361800,78722,2016,1
364000,78722,2016,2
368000,78722,2016,3
371600,78722,2016,4
374600,78722,2016,5
376200,78722,2016,6
377200,78722,2016,7
377900,78722,2016,8
378400,78722,2016,9
379900,78722,2016,10
381400,78722,2016,11
383100,78722,2016,12
385200,78722,2017,1
386500,78722,2017,2
386700,78722,2017,3
388000,78722,2017,4
389900,78722,2017,5
391800,78722,2017,6
394500,78722,2017,7
397500,78722,2017,8
399100,78722,2017,9
399300,78722,2017,10
400900,78722,2017,11
403200,78722,2017,12
405100,78722,2018,1
408200,78722,2018,2
413900,78722,2018,3
417400,78722,2018,4
97200,78723,1996,4
98600,78723,1996,5
99800,78723,1996,6
100800,78723,1996,7
101300,78723,1996,8
101300,78723,1996,9
100800,78723,1996,10
99800,78723,1996,11
98800,78723,1996,12
97800,78723,1997,1
96600,78723,1997,2
95400,78723,1997,3
94500,78723,1997,4
94000,78723,1997,5
94000,78723,1997,6
94600,78723,1997,7
95700,78723,1997,8
97300,78723,1997,9
99400,78723,1997,10
101800,78723,1997,11
104800,78723,1997,12
108000,78723,1998,1
110800,78723,1998,2
113000,78723,1998,3
114800,78723,1998,4
116100,78723,1998,5
116600,78723,1998,6
116500,78723,1998,7
115800,78723,1998,8
114800,78723,1998,9
113700,78723,1998,10
112400,78723,1998,11
111400,78723,1998,12
110800,78723,1999,1
110200,78723,1999,2
109700,78723,1999,3
109800,78723,1999,4
110400,78723,1999,5
111600,78723,1999,6
113700,78723,1999,7
116400,78723,1999,8
120000,78723,1999,9
124400,78723,1999,10
129300,78723,1999,11
135000,78723,1999,12
140900,78723,2000,1
146100,78723,2000,2
150600,78723,2000,3
154700,78723,2000,4
158100,78723,2000,5
160900,78723,2000,6
163000,78723,2000,7
164800,78723,2000,8
166300,78723,2000,9
167600,78723,2000,10
168700,78723,2000,11
169900,78723,2000,12
170900,78723,2001,1
171800,78723,2001,2
172500,78723,2001,3
173200,78723,2001,4
173800,78723,2001,5
174400,78723,2001,6
174700,78723,2001,7
175000,78723,2001,8
175200,78723,2001,9
175300,78723,2001,10
175200,78723,2001,11
174700,78723,2001,12
174000,78723,2002,1
172800,78723,2002,2
171300,78723,2002,3
169400,78723,2002,4
167300,78723,2002,5
165000,78723,2002,6
162700,78723,2002,7
160500,78723,2002,8
158700,78723,2002,9
157200,78723,2002,10
155800,78723,2002,11
154600,78723,2002,12
154300,78723,2003,1
155100,78723,2003,2
156800,78723,2003,3
159700,78723,2003,4
163500,78723,2003,5
167800,78723,2003,6
171800,78723,2003,7
175000,78723,2003,8
177200,78723,2003,9
178700,78723,2003,10
179700,78723,2003,11
180600,78723,2003,12
181300,78723,2004,1
181700,78723,2004,2
181900,78723,2004,3
181800,78723,2004,4
181700,78723,2004,5
181600,78723,2004,6
181600,78723,2004,7
181500,78723,2004,8
181500,78723,2004,9
181400,78723,2004,10
181400,78723,2004,11
181700,78723,2004,12
182100,78723,2005,1
182500,78723,2005,2
