Year,Month,Number of Households,Median Income (dollars),Zip Code
2011,1,503,59792.0,78650
2011,2,503,59792.0,78650
2011,3,503,59792.0,78650
2011,4,503,59792.0,78650
2011,5,503,59792.0,78650
2011,6,503,59792.0,78650
2011,7,503,59792.0,78650
2011,8,503,59792.0,78650
2011,9,503,59792.0,78650
2011,10,503,59792.0,78650
2011,11,503,59792.0,78650
2011,12,503,59792.0,78650
2012,1,504,59522.916666666664,78650
2012,2,506,59253.833333333336,78650
2012,3,508,58984.75,78650
2012,4,510,58715.666666666664,78650
2012,5,512,58446.583333333336,78650
2012,6,514,58177.5,78650
2012,7,515,57908.416666666664,78650
2012,8,517,57639.333333333336,78650
2012,9,519,57370.25,78650
2012,10,521,57101.166666666664,78650
2012,11,523,56832.083333333336,78650
2012,12,525,56563.0,78650
2013,1,528,56388.916666666664,78650
2013,2,532,56214.833333333336,78650
2013,3,536,56040.75,78650
2013,4,540,55866.666666666664,78650
2013,5,544,55692.583333333336,78650
2013,6,548,55518.5,78650
2013,7,552,55344.416666666664,78650
2013,8,556,55170.333333333336,78650
2013,9,560,54996.25,78650
2013,10,564,54822.166666666664,78650
2013,11,568,54648.083333333336,78650
2013,12,572,54474.0,78650
2014,1,572,54477.333333333336,78650
2014,2,573,54480.666666666664,78650
2014,3,574,54484.0,78650
2014,4,575,54487.333333333336,78650
2014,5,576,54490.666666666664,78650
2014,6,577,54494.0,78650
2014,7,578,54497.333333333336,78650
2014,8,579,54500.666666666664,78650
2014,9,580,54504.0,78650
2014,10,581,54507.333333333336,78650
2014,11,582,54510.666666666664,78650
2014,12,583,54514.0,78650
2015,1,584,54570.5,78650
2015,2,585,54627.0,78650
2015,3,587,54683.5,78650
2015,4,588,54740.0,78650
2015,5,590,54796.5,78650
2015,6,591,54853.0,78650
2015,7,592,54909.5,78650
2015,8,594,54966.0,78650
2015,9,595,55022.5,78650
2015,10,597,55079.0,78650
2015,11,598,55135.5,78650
2015,12,600,55192.0,78650
2016,1,599,55627.416666666664,78650
2016,2,599,56062.833333333336,78650
2016,3,599,56498.25,78650
2016,4,598,56933.666666666664,78650
2016,5,598,57369.083333333336,78650
2016,6,598,57804.5,78650
2016,7,597,58239.916666666664,78650
2016,8,597,58675.333333333336,78650
2016,9,597,59110.75,78650
2016,10,596,59546.166666666664,78650
2016,11,596,59981.583333333336,78650
2016,12,596,60417.0,78650
2011,1,1556,79107.0,78652
2011,2,1556,79107.0,78652
2011,3,1556,79107.0,78652
2011,4,1556,79107.0,78652
2011,5,1556,79107.0,78652
2011,6,1556,79107.0,78652
2011,7,1556,79107.0,78652
2011,8,1556,79107.0,78652
2011,9,1556,79107.0,78652
2011,10,1556,79107.0,78652
2011,11,1556,79107.0,78652
2011,12,1556,79107.0,78652
2012,1,1572,79013.5,78652
2012,2,1588,78920.0,78652
2012,3,1604,78826.5,78652
2012,4,1620,78733.0,78652
2012,5,1636,78639.5,78652
2012,6,1652,78546.0,78652
2012,7,1668,78452.5,78652
2012,8,1684,78359.0,78652
2012,9,1700,78265.5,78652
2012,10,1716,78172.0,78652
2012,11,1732,78078.5,78652
2012,12,1748,77985.0,78652
2013,1,1756,77869.91666666667,78652
2013,2,1764,77754.83333333333,78652
2013,3,1772,77639.75,78652
2013,4,1780,77524.66666666667,78652
2013,5,1788,77409.58333333333,78652
2013,6,1796,77294.5,78652
2013,7,1804,77179.41666666667,78652
2013,8,1812,77064.33333333333,78652
2013,9,1820,76949.25,78652
2013,10,1828,76834.16666666667,78652
2013,11,1836,76719.08333333333,78652
2013,12,1845,76604.0,78652
2014,1,1852,76126.0,78652
2014,2,1859,75648.0,78652
2014,3,1866,75170.0,78652
2014,4,1873,74692.0,78652
2014,5,1880,74214.0,78652
2014,6,1888,73736.0,78652
2014,7,1895,73258.0,78652
2014,8,1902,72780.0,78652
2014,9,1909,72302.0,78652
2014,10,1916,71824.0,78652
2014,11,1923,71346.0,78652
2014,12,1931,70868.0,78652
2015,1,1938,71061.83333333333,78652
2015,2,1945,71255.66666666667,78652
2015,3,1952,71449.5,78652
2015,4,1959,71643.33333333333,78652
2015,5,1966,71837.16666666667,78652
2015,6,1974,72031.0,78652
2015,7,1981,72224.83333333333,78652
2015,8,1988,72418.66666666667,78652
2015,9,1995,72612.5,78652
2015,10,2002,72806.33333333333,78652
2015,11,2009,73000.16666666667,78652
2015,12,2017,73194.0,78652
2016,1,2008,73644.0,78652
2016,2,2000,74094.0,78652
2016,3,1992,74544.0,78652
2016,4,1984,74994.0,78652
2016,5,1975,75444.0,78652
2016,6,1967,75894.0,78652
2016,7,1959,76344.0,78652
2016,8,1951,76794.0,78652
2016,9,1942,77244.0,78652
2016,10,1934,77694.0,78652
2016,11,1926,78144.0,78652
2016,12,1918,78594.0,78652
2011,1,4415,55073.0,78653
2011,2,4415,55073.0,78653
2011,3,4415,55073.0,78653
2011,4,4415,55073.0,78653
2011,5,4415,55073.0,78653
2011,6,4415,55073.0,78653
2011,7,4415,55073.0,78653
2011,8,4415,55073.0,78653
2011,9,4415,55073.0,78653
2011,10,4415,55073.0,78653
2011,11,4415,55073.0,78653
2011,12,4415,55073.0,78653
2012,1,4450,55100.083333333336,78653
2012,2,4485,55127.166666666664,78653
2012,3,4520,55154.25,78653
2012,4,4555,55181.333333333336,78653
2012,5,4590,55208.416666666664,78653
2012,6,4625,55235.5,78653
2012,7,4660,55262.583333333336,78653
2012,8,4695,55289.666666666664,78653
2012,9,4730,55316.75,78653
2012,10,4765,55343.833333333336,78653
2012,11,4800,55370.916666666664,78653
2012,12,4835,55398.0,78653
2013,1,4847,55761.75,78653
2013,2,4859,56125.5,78653
2013,3,4871,56489.25,78653
2013,4,4883,56853.0,78653
2013,5,4895,57216.75,78653
2013,6,4907,57580.5,78653
2013,7,4919,57944.25,78653
2013,8,4931,58308.0,78653
2013,9,4943,58671.75,78653
2013,10,4955,59035.5,78653
2013,11,4967,59399.25,78653
2013,12,4980,59763.0,78653
2014,1,5022,59984.0,78653
2014,2,5064,60205.0,78653
2014,3,5106,60426.0,78653
2014,4,5148,60647.0,78653
2014,5,5190,60868.0,78653
2014,6,5232,61089.0,78653
2014,7,5274,61310.0,78653
2014,8,5316,61531.0,78653
2014,9,5358,61752.0,78653
2014,10,5400,61973.0,78653
2014,11,5442,62194.0,78653
2014,12,5485,62415.0,78653
2015,1,5488,62396.916666666664,78653
2015,2,5491,62378.833333333336,78653
2015,3,5494,62360.75,78653
2015,4,5498,62342.666666666664,78653
2015,5,5501,62324.583333333336,78653
2015,6,5504,62306.5,78653
2015,7,5507,62288.416666666664,78653
2015,8,5511,62270.333333333336,78653
2015,9,5514,62252.25,78653
2015,10,5517,62234.166666666664,78653
2015,11,5520,62216.083333333336,78653
2015,12,5524,62198.0,78653
2016,1,5556,62088.166666666664,78653
2016,2,5589,61978.333333333336,78653
2016,3,5621,61868.5,78653
2016,4,5654,61758.666666666664,78653
2016,5,5686,61648.833333333336,78653
2016,6,5719,61539.0,78653
2016,7,5751,61429.166666666664,78653
2016,8,5784,61319.333333333336,78653
2016,9,5816,61209.5,78653
2016,10,5849,61099.666666666664,78653
2016,11,5881,60989.833333333336,78653
2016,12,5914,60880.0,78653
2011,1,7041,43326.0,78654
2011,2,7041,43326.0,78654
2011,3,7041,43326.0,78654
2011,4,7041,43326.0,78654
2011,5,7041,43326.0,78654
2011,6,7041,43326.0,78654
2011,7,7041,43326.0,78654
2011,8,7041,43326.0,78654
2011,9,7041,43326.0,78654
2011,10,7041,43326.0,78654
2011,11,7041,43326.0,78654
2011,12,7041,43326.0,78654
2012,1,7026,43462.333333333336,78654
2012,2,7012,43598.666666666664,78654
2012,3,6997,43735.0,78654
2012,4,6983,43871.333333333336,78654
2012,5,6968,44007.666666666664,78654
2012,6,6954,44144.0,78654
2012,7,6939,44280.333333333336,78654
2012,8,6925,44416.666666666664,78654
2012,9,6910,44553.0,78654
2012,10,6896,44689.333333333336,78654
2012,11,6881,44825.666666666664,78654
2012,12,6867,44962.0,78654
2013,1,6855,45055.666666666664,78654
2013,2,6844,45149.333333333336,78654
2013,3,6833,45243.0,78654
2013,4,6822,45336.666666666664,78654
2013,5,6810,45430.333333333336,78654
2013,6,6799,45524.0,78654
2013,7,6788,45617.666666666664,78654
2013,8,6777,45711.333333333336,78654
2013,9,6765,45805.0,78654
2013,10,6754,45898.666666666664,78654
2013,11,6743,45992.333333333336,78654
2013,12,6732,46086.0,78654
2014,1,6757,46176.416666666664,78654
2014,2,6782,46266.833333333336,78654
2014,3,6807,46357.25,78654
2014,4,6832,46447.666666666664,78654
2014,5,6857,46538.083333333336,78654
2014,6,6882,46628.5,78654
2014,7,6907,46718.916666666664,78654
2014,8,6932,46809.333333333336,78654
2014,9,6957,46899.75,78654
2014,10,6982,46990.166666666664,78654
2014,11,7007,47080.583333333336,78654
2014,12,7032,47171.0,78654
2015,1,7044,47232.916666666664,78654
2015,2,7056,47294.833333333336,78654
2015,3,7068,47356.75,78654
2015,4,7080,47418.666666666664,78654
2015,5,7092,47480.583333333336,78654
2015,6,7104,47542.5,78654
2015,7,7116,47604.416666666664,78654
2015,8,7128,47666.333333333336,78654
2015,9,7140,47728.25,78654
2015,10,7152,47790.166666666664,78654
2015,11,7164,47852.083333333336,78654
2015,12,7176,47914.0,78654
2016,1,7158,48421.333333333336,78654
2016,2,7140,48928.666666666664,78654
2016,3,7122,49436.0,78654
2016,4,7105,49943.333333333336,78654
2016,5,7087,50450.666666666664,78654
2016,6,7069,50958.0,78654
2016,7,7051,51465.333333333336,78654
2016,8,7034,51972.666666666664,78654
2016,9,7016,52480.0,78654
2016,10,6998,52987.333333333336,78654
2016,11,6980,53494.666666666664,78654
2016,12,6963,54002.0,78654
2011,1,1060,48167.0,78655
2011,2,1060,48167.0,78655
2011,3,1060,48167.0,78655
2011,4,1060,48167.0,78655
2011,5,1060,48167.0,78655
2011,6,1060,48167.0,78655
2011,7,1060,48167.0,78655
2011,8,1060,48167.0,78655
2011,9,1060,48167.0,78655
2011,10,1060,48167.0,78655
2011,11,1060,48167.0,78655
2011,12,1060,48167.0,78655
2012,1,1061,47883.0,78655
2012,2,1062,47599.0,78655
2012,3,1063,47315.0,78655
2012,4,1064,47031.0,78655
2012,5,1065,46747.0,78655
2012,6,1067,46463.0,78655
2012,7,1068,46179.0,78655
2012,8,1069,45895.0,78655
2012,9,1070,45611.0,78655
2012,10,1071,45327.0,78655
2012,11,1072,45043.0,78655
2012,12,1074,44759.0,78655
2013,1,1077,44931.0,78655
2013,2,1080,45103.0,78655
2013,3,1083,45275.0,78655
2013,4,1086,45447.0,78655
2013,5,1089,45619.0,78655
2013,6,1093,45791.0,78655
2013,7,1096,45963.0,78655
2013,8,1099,46135.0,78655
2013,9,1102,46307.0,78655
2013,10,1105,46479.0,78655
2013,11,1108,46651.0,78655
2013,12,1112,46823.0,78655
2014,1,1118,46660.666666666664,78655
2014,2,1125,46498.333333333336,78655
2014,3,1132,46336.0,78655
2014,4,1138,46173.666666666664,78655
2014,5,1145,46011.333333333336,78655
2014,6,1152,45849.0,78655
2014,7,1158,45686.666666666664,78655
2014,8,1165,45524.333333333336,78655
2014,9,1172,45362.0,78655
2014,10,1178,45199.666666666664,78655
2014,11,1185,45037.333333333336,78655
2014,12,1192,44875.0,78655
2015,1,1186,44930.666666666664,78655
2015,2,1181,44986.333333333336,78655
2015,3,1176,45042.0,78655
2015,4,1170,45097.666666666664,78655
2015,5,1165,45153.333333333336,78655
2015,6,1160,45209.0,78655
2015,7,1154,45264.666666666664,78655
2015,8,1149,45320.333333333336,78655
2015,9,1144,45376.0,78655
2015,10,1138,45431.666666666664,78655
2015,11,1133,45487.333333333336,78655
2015,12,1128,45543.0,78655
2016,1,1125,46719.333333333336,78655
2016,2,1123,47895.666666666664,78655
2016,3,1121,49072.0,78655
2016,4,1119,50248.333333333336,78655
2016,5,1116,51424.666666666664,78655
2016,6,1114,52601.0,78655
2016,7,1112,53777.33333333333,78655
2016,8,1110,54953.666666666664,78655
2016,9,1107,56130.0,78655
2016,10,1105,57306.33333333333,78655
2016,11,1103,58482.666666666664,78655
2016,12,1101,59659.0,78655
2011,1,628,36250.0,78656
2011,2,628,36250.0,78656
2011,3,628,36250.0,78656
2011,4,628,36250.0,78656
2011,5,628,36250.0,78656
2011,6,628,36250.0,78656
2011,7,628,36250.0,78656
2011,8,628,36250.0,78656
2011,9,628,36250.0,78656
2011,10,628,36250.0,78656
2011,11,628,36250.0,78656
2011,12,628,36250.0,78656
2012,1,619,36510.416666666664,78656
2012,2,611,36770.833333333336,78656
2012,3,602,37031.25,78656
2012,4,594,37291.666666666664,78656
2012,5,585,37552.083333333336,78656
2012,6,577,37812.5,78656
2012,7,569,38072.916666666664,78656
2012,8,560,38333.333333333336,78656
2012,9,552,38593.75,78656
2012,10,543,38854.166666666664,78656
2012,11,535,39114.583333333336,78656
2012,12,527,39375.0,78656
2013,1,527,39753.916666666664,78656
2013,2,528,40132.833333333336,78656
2013,3,528,40511.75,78656
2013,4,529,40890.666666666664,78656
2013,5,529,41269.583333333336,78656
2013,6,530,41648.5,78656
2013,7,531,42027.416666666664,78656
2013,8,531,42406.333333333336,78656
2013,9,532,42785.25,78656
2013,10,532,43164.166666666664,78656
2013,11,533,43543.083333333336,78656
2013,12,534,43922.0,78656
2014,1,547,43474.416666666664,78656
2014,2,560,43026.833333333336,78656
2014,3,574,42579.25,78656
2014,4,587,42131.666666666664,78656
2014,5,601,41684.083333333336,78656
2014,6,614,41236.5,78656
2014,7,627,40788.916666666664,78656
2014,8,641,40341.333333333336,78656
2014,9,654,39893.75,78656
2014,10,668,39446.166666666664,78656
2014,11,681,38998.583333333336,78656
2014,12,695,38551.0,78656
2015,1,695,38602.75,78656
2015,2,695,38654.5,78656
2015,3,695,38706.25,78656
2015,4,695,38758.0,78656
2015,5,695,38809.75,78656
2015,6,695,38861.5,78656
2015,7,695,38913.25,78656
2015,8,695,38965.0,78656
2015,9,695,39016.75,78656
2015,10,695,39068.5,78656
2015,11,695,39120.25,78656
2015,12,695,39172.0,78656
2016,1,697,39381.916666666664,78656
2016,2,700,39591.833333333336,78656
2016,3,702,39801.75,78656
2016,4,705,40011.666666666664,78656
2016,5,707,40221.583333333336,78656
2016,6,710,40431.5,78656
2016,7,712,40641.416666666664,78656
2016,8,715,40851.333333333336,78656
2016,9,717,41061.25,78656
2016,10,720,41271.166666666664,78656
2016,11,722,41481.083333333336,78656
2016,12,725,41691.0,78656
2011,1,2428,64911.0,78657
2011,2,2428,64911.0,78657
2011,3,2428,64911.0,78657
2011,4,2428,64911.0,78657
2011,5,2428,64911.0,78657
2011,6,2428,64911.0,78657
2011,7,2428,64911.0,78657
2011,8,2428,64911.0,78657
2011,9,2428,64911.0,78657
2011,10,2428,64911.0,78657
2011,11,2428,64911.0,78657
2011,12,2428,64911.0,78657
2012,1,2452,65480.916666666664,78657
2012,2,2477,66050.83333333333,78657
2012,3,2502,66620.75,78657
2012,4,2527,67190.66666666667,78657
2012,5,2551,67760.58333333333,78657
2012,6,2576,68330.5,78657
2012,7,2601,68900.41666666667,78657
2012,8,2626,69470.33333333333,78657
2012,9,2650,70040.25,78657
2012,10,2675,70610.16666666667,78657
2012,11,2700,71180.08333333333,78657
2012,12,2725,71750.0,78657
2013,1,2730,71570.16666666667,78657
2013,2,2736,71390.33333333333,78657
2013,3,2742,71210.5,78657
2013,4,2748,71030.66666666667,78657
2013,5,2754,70850.83333333333,78657
2013,6,2760,70671.0,78657
2013,7,2765,70491.16666666667,78657
2013,8,2771,70311.33333333333,78657
2013,9,2777,70131.5,78657
2013,10,2783,69951.66666666667,78657
2013,11,2789,69771.83333333333,78657
2013,12,2795,69592.0,78657
2014,1,2786,69639.41666666667,78657
2014,2,2778,69686.83333333333,78657
2014,3,2769,69734.25,78657
2014,4,2761,69781.66666666667,78657
2014,5,2752,69829.08333333333,78657
2014,6,2744,69876.5,78657
2014,7,2736,69923.91666666667,78657
2014,8,2727,69971.33333333333,78657
2014,9,2719,70018.75,78657
2014,10,2710,70066.16666666667,78657
2014,11,2702,70113.58333333333,78657
2014,12,2694,70161.0,78657
2015,1,2683,70396.41666666667,78657
2015,2,2673,70631.83333333333,78657
2015,3,2662,70867.25,78657
2015,4,2652,71102.66666666667,78657
2015,5,2641,71338.08333333333,78657
2015,6,2631,71573.5,78657
2015,7,2620,71808.91666666667,78657
2015,8,2610,72044.33333333333,78657
2015,9,2599,72279.75,78657
2015,10,2589,72515.16666666667,78657
2015,11,2578,72750.58333333333,78657
2015,12,2568,72986.0,78657
2016,1,2562,72601.08333333333,78657
2016,2,2557,72216.16666666667,78657
2016,3,2552,71831.25,78657
2016,4,2546,71446.33333333333,78657
2016,5,2541,71061.41666666667,78657
2016,6,2536,70676.5,78657
2016,7,2530,70291.58333333333,78657
2016,8,2525,69906.66666666667,78657
2016,9,2520,69521.75,78657
2016,10,2514,69136.83333333333,78657
2016,11,2509,68751.91666666667,78657
2016,12,2504,68367.0,78657
2011,1,1115,59928.0,78659
2011,2,1115,59928.0,78659
2011,3,1115,59928.0,78659
2011,4,1115,59928.0,78659
2011,5,1115,59928.0,78659
2011,6,1115,59928.0,78659
2011,7,1115,59928.0,78659
2011,8,1115,59928.0,78659
2011,9,1115,59928.0,78659
2011,10,1115,59928.0,78659
2011,11,1115,59928.0,78659
2011,12,1115,59928.0,78659
2012,1,1106,60236.083333333336,78659
2012,2,1097,60544.166666666664,78659
2012,3,1089,60852.25,78659
2012,4,1080,61160.333333333336,78659
2012,5,1072,61468.416666666664,78659
2012,6,1063,61776.5,78659
2012,7,1054,62084.583333333336,78659
2012,8,1046,62392.666666666664,78659
2012,9,1037,62700.75,78659
2012,10,1029,63008.833333333336,78659
2012,11,1020,63316.916666666664,78659
2012,12,1012,63625.0,78659
2013,1,1017,64027.25,78659
2013,2,1022,64429.5,78659
2013,3,1027,64831.75,78659
2013,4,1032,65234.0,78659
2013,5,1037,65636.25,78659
2013,6,1043,66038.5,78659
2013,7,1048,66440.75,78659
2013,8,1053,66843.0,78659
2013,9,1058,67245.25,78659
2013,10,1063,67647.5,78659
2013,11,1068,68049.75,78659
2013,12,1074,68452.0,78659
2014,1,1071,68496.75,78659
2014,2,1069,68541.5,78659
2014,3,1066,68586.25,78659
2014,4,1064,68631.0,78659
2014,5,1061,68675.75,78659
2014,6,1059,68720.5,78659
2014,7,1056,68765.25,78659
2014,8,1054,68810.0,78659
2014,9,1051,68854.75,78659
2014,10,1049,68899.5,78659
2014,11,1046,68944.25,78659
2014,12,1044,68989.0,78659
2015,1,1044,68840.58333333333,78659
2015,2,1044,68692.16666666667,78659
2015,3,1045,68543.75,78659
2015,4,1045,68395.33333333333,78659
2015,5,1046,68246.91666666667,78659
2015,6,1046,68098.5,78659
2015,7,1046,67950.08333333333,78659
2015,8,1047,67801.66666666667,78659
2015,9,1047,67653.25,78659
2015,10,1048,67504.83333333333,78659
2015,11,1048,67356.41666666667,78659
2015,12,1049,67208.0,78659
2016,1,1043,67300.75,78659
2016,2,1037,67393.5,78659
2016,3,1031,67486.25,78659
2016,4,1025,67579.0,78659
2016,5,1019,67671.75,78659
2016,6,1013,67764.5,78659
2016,7,1007,67857.25,78659
2016,8,1001,67950.0,78659
2016,9,995,68042.75,78659
2016,10,989,68135.5,78659
2016,11,983,68228.25,78659
2016,12,977,68321.0,78659
2011,1,21575,72137.0,78660
2011,2,21575,72137.0,78660
2011,3,21575,72137.0,78660
2011,4,21575,72137.0,78660
2011,5,21575,72137.0,78660
2011,6,21575,72137.0,78660
2011,7,21575,72137.0,78660
2011,8,21575,72137.0,78660
2011,9,21575,72137.0,78660
2011,10,21575,72137.0,78660
2011,11,21575,72137.0,78660
2011,12,21575,72137.0,78660
2012,1,21680,72084.5,78660
2012,2,21786,72032.0,78660
2012,3,21892,71979.5,78660
2012,4,21998,71927.0,78660
2012,5,22104,71874.5,78660
2012,6,22210,71822.0,78660
2012,7,22315,71769.5,78660
2012,8,22421,71717.0,78660
2012,9,22527,71664.5,78660
2012,10,22633,71612.0,78660
2012,11,22739,71559.5,78660
2012,12,22845,71507.0,78660
2013,1,22967,71882.0,78660
2013,2,23089,72257.0,78660
2013,3,23211,72632.0,78660
2013,4,23333,73007.0,78660
2013,5,23455,73382.0,78660
2013,6,23577,73757.0,78660
2013,7,23699,74132.0,78660
2013,8,23821,74507.0,78660
2013,9,23943,74882.0,78660
2013,10,24065,75257.0,78660
2013,11,24187,75632.0,78660
2013,12,24309,76007.0,78660
2014,1,24397,75934.58333333333,78660
2014,2,24485,75862.16666666667,78660
2014,3,24573,75789.75,78660
2014,4,24661,75717.33333333333,78660
2014,5,24749,75644.91666666667,78660
2014,6,24838,75572.5,78660
2014,7,24926,75500.08333333333,78660
2014,8,25014,75427.66666666667,78660
2014,9,25102,75355.25,78660
2014,10,25190,75282.83333333333,78660
2014,11,25278,75210.41666666667,78660
2014,12,25367,75138.0,78660
2015,1,25449,75240.5,78660
2015,2,25532,75343.0,78660
2015,3,25615,75445.5,78660
2015,4,25698,75548.0,78660
2015,5,25781,75650.5,78660
2015,6,25864,75753.0,78660
2015,7,25947,75855.5,78660
2015,8,26030,75958.0,78660
2015,9,26113,76060.5,78660
2015,10,26196,76163.0,78660
2015,11,26279,76265.5,78660
2015,12,26362,76368.0,78660
2016,1,26435,76516.08333333333,78660
2016,2,26509,76664.16666666667,78660
2016,3,26583,76812.25,78660
2016,4,26656,76960.33333333333,78660
2016,5,26730,77108.41666666667,78660
2016,6,26804,77256.5,78660
2016,7,26877,77404.58333333333,78660
2016,8,26951,77552.66666666667,78660
2016,9,27025,77700.75,78660
2016,10,27098,77848.83333333333,78660
2016,11,27172,77996.91666666667,78660
2016,12,27246,78145.0,78660
2011,1,76,32500.0,78661
2011,2,76,32500.0,78661
2011,3,76,32500.0,78661
2011,4,76,32500.0,78661
2011,5,76,32500.0,78661
2011,6,76,32500.0,78661
2011,7,76,32500.0,78661
2011,8,76,32500.0,78661
2011,9,76,32500.0,78661
2011,10,76,32500.0,78661
2011,11,76,32500.0,78661
2011,12,76,32500.0,78661
2012,1,77,32955.75,78661
2012,2,79,33411.5,78661
2012,3,81,33867.25,78661
2012,4,83,34323.0,78661
2012,5,84,34778.75,78661
2012,6,86,35234.5,78661
2012,7,88,35690.25,78661
2012,8,90,36146.0,78661
2012,9,91,36601.75,78661
2012,10,93,37057.5,78661
2012,11,95,37513.25,78661
2012,12,97,37969.0,78661
2013,1,97,38123.333333333336,78661
2013,2,97,38277.666666666664,78661
2013,3,98,38432.0,78661
2013,4,98,38586.333333333336,78661
