,OriginalZip,CalendarYearIssued,Issuedmonth,NewConstructionsCount,RemodelRepairsCount,NewConstructionDollarValue,RemodelRepairDollarValue
5120,78735,2011,4,9,9,844495,149836
5121,78735,2011,5,4,3,228315,28700
5122,78735,2011,6,1,4,100000,75500
5123,78735,2011,7,9,7,528055,82004
5124,78735,2011,8,4,3,269370,83500
5125,78735,2011,9,18,4,1322170,176755
5126,78735,2011,10,2,1,59800,48000
5127,78735,2011,11,6,5,409043,23993
5128,78735,2011,12,5,7,362285,73070
5129,78735,2012,1,0,4,0,54380
5130,78735,2012,2,8,3,481795,24150
5131,78735,2012,3,10,6,723750,32145
5132,78735,2012,4,4,4,418140,61371
5133,78735,2012,5,7,7,125500,165930
5134,78735,2012,6,10,3,936800,20710
5135,78735,2012,7,8,2,479278,89468
5136,78735,2012,8,12,6,1166900,132974
5137,78735,2012,9,5,4,150000,34004
5138,78735,2012,10,8,8,842650,75949
5139,78735,2012,11,0,4,0,54164
5140,78735,2012,12,0,3,0,15381
5141,78735,2013,1,0,4,0,9797
5142,78735,2013,2,2,3,155000,2762
5143,78735,2013,3,4,8,126200,240236
5144,78735,2013,4,0,10,0,358238
5145,78735,2013,5,0,1,0,35000
5146,78735,2013,6,0,4,0,202800
5147,78735,2013,7,4,6,273450,207861
5148,78735,2013,8,4,10,448850,106859
5149,78735,2013,9,1,3,65000,65500
5150,78735,2013,10,1,9,43000,180613
5151,78735,2013,11,0,2,0,20334
5152,78735,2013,12,1,2,4000,25200
5153,78735,2014,1,0,4,0,180194
5154,78735,2014,2,1,5,17500,130428
5155,78735,2014,3,2,5,80200,86752
5156,78735,2014,4,3,7,110000,67470
5157,78735,2014,5,2,4,78525,174410
5158,78735,2014,6,2,3,110000,50950
5159,78735,2014,7,1,3,95393,85403
5160,78735,2014,8,1,6,45000,90496
5161,78735,2014,9,1,4,30000,161500
5162,78735,2014,10,2,5,40000,129806
5163,78735,2014,11,1,9,380000,74674
5164,78735,2014,12,0,4,0,83392
5165,78735,2015,1,2,4,70000,63994
5166,78735,2015,2,0,4,0,126242
5167,78735,2015,3,7,4,308000,18531
5168,78735,2015,4,2,4,102000,49344
5169,78735,2015,5,1,2,30000,800
5170,78735,2015,6,1,4,30000,41667
5171,78735,2015,7,1,5,160000,291400
5172,78735,2015,8,2,5,72000,107300
5173,78735,2015,9,1,4,25000,31583
5174,78735,2015,10,0,7,0,400200
5175,78735,2015,11,1,4,85000,140460
5176,78735,2015,12,0,3,0,55057
5177,78735,2016,1,0,3,0,46182
5178,78735,2016,2,1,4,24312,111572
5179,78735,2016,3,3,5,78088,105899
5180,78735,2016,4,2,6,80000,192109
5181,78735,2016,5,2,9,80000,389563
5182,78735,2016,6,1,5,420000,61960
5183,78735,2016,7,0,5,0,40987
5184,78735,2016,8,0,4,0,3694
5185,78735,2016,9,1,2,60000,181000
5186,78735,2016,10,1,3,43000,118041
5187,78735,2016,11,1,2,50000,735363
5188,78735,2016,12,0,8,0,79114
5189,78735,2017,1,2,8,259025,208197
5190,78735,2017,2,3,0,671707,0
5191,78735,2017,3,0,2,0,5600
5192,78735,2017,4,27,4,4086730,29207
5193,78735,2017,5,11,4,2375977,44540
5194,78735,2017,6,0,2,0,9198
5195,78735,2017,7,1,2,384109,8755
5196,78735,2017,8,1,2,354258,13450
5197,78735,2017,9,7,5,2305959,185385
5198,78735,2017,10,3,1,13796,4254
5199,78735,2017,11,3,6,1149041,146926
5200,78735,2017,12,6,4,958536,104227
5201,78735,2018,1,1,6,365138,62978
5202,78735,2018,2,2,6,130000,317246
5203,78735,2018,3,2,7,773788,112611
5204,78735,2018,4,6,10,2266164,180530
5205,78735,2018,5,36,10,7191462,179323
5206,78736,1996,4,0,1,0,74000
5207,78736,1996,5,2,1,235000,2600
5208,78736,1996,6,2,1,135000,14000
5209,78736,1996,9,0,1,0,14690
5210,78736,1996,12,0,1,0,12000
5211,78736,1997,2,0,1,0,14700
5212,78736,1997,7,0,1,0,900
5213,78736,1998,4,0,1,0,2495
5214,78736,1998,6,0,2,0,16723
5215,78736,1998,8,1,0,104946,0
5216,78736,1998,11,3,0,400000,0
5217,78736,1998,12,1,0,60000,0
5218,78736,1999,2,3,0,486000,0
5219,78736,1999,3,2,0,70172,0
5220,78736,1999,5,2,0,300000,0
5221,78736,1999,6,5,0,886000,0
5222,78736,1999,7,4,0,698000,0
5223,78736,1999,8,0,1,0,55000
5224,78736,1999,9,1,0,0,0
5225,78736,1999,10,3,0,522000,0
5226,78736,1999,11,5,0,780200,0
5227,78736,1999,12,2,1,265500,77200
5228,78736,2000,1,3,1,544000,12200
5229,78736,2000,2,0,2,0,0
5230,78736,2000,3,2,0,185254,0
5231,78736,2000,4,2,0,356982,0
5232,78736,2000,5,0,1,0,77200
5233,78736,2000,6,1,0,186019,0
5234,78736,2001,3,0,1,0,35000
5235,78736,2001,7,1,1,80000,0
5236,78736,2001,10,0,1,0,15000
5237,78736,2002,1,0,1,0,17491
5238,78736,2002,3,1,0,186000,0
5239,78736,2002,4,2,1,163009,5250
5240,78736,2002,5,3,0,482023,0
5241,78736,2002,6,7,1,1197883,90000
5242,78736,2002,7,3,0,530505,0
5243,78736,2002,8,5,1,881967,2000
5244,78736,2002,9,2,1,381818,30000
5245,78736,2002,10,5,2,869484,4500
5246,78736,2002,11,6,1,743917,95000
5247,78736,2002,12,6,2,697467,5500
5248,78736,2003,1,8,0,1099386,0
5249,78736,2003,2,3,1,483357,40000
5250,78736,2003,3,5,1,921117,1500
5251,78736,2003,4,5,2,911768,26000
5252,78736,2003,5,3,0,590324,0
5253,78736,2003,6,7,3,1173678,14160
5254,78736,2003,7,8,1,1066082,5100
5255,78736,2003,8,0,2,0,18068
5256,78736,2003,9,8,3,1279832,185118
5257,78736,2003,10,1,1,160176,2304
5258,78736,2003,11,2,3,306002,13080
5259,78736,2003,12,5,1,922821,460
5260,78736,2004,1,3,0,523976,0
5261,78736,2004,2,1,0,155027,0
5262,78736,2004,3,2,0,358526,0
5263,78736,2004,4,3,0,562727,0
5264,78736,2004,5,2,0,306612,0
5265,78736,2004,6,2,0,315966,0
5266,78736,2004,7,4,1,713173,0
5267,78736,2004,8,4,0,640033,0
5268,78736,2004,9,3,1,499365,3300
5269,78736,2004,10,5,2,744806,0
5270,78736,2004,11,4,2,804583,6880
5271,78736,2004,12,10,0,2548972,0
5272,78736,2005,1,6,0,1002103,0
5273,78736,2005,2,2,0,452709,0
5274,78736,2005,3,3,5,620584,68350
5275,78736,2005,4,8,0,1341491,0
5276,78736,2005,5,11,2,2843481,0
5277,78736,2005,6,12,4,2930167,10500
5278,78736,2005,7,11,7,2520089,8000
5279,78736,2005,8,6,3,748295,13000
5280,78736,2005,9,10,0,1984033,0
5281,78736,2005,10,11,1,2574296,2300
5282,78736,2005,11,7,2,1661614,5000
5283,78736,2005,12,12,0,4242795,0
5284,78736,2006,1,4,0,1164852,0
5285,78736,2006,2,6,0,1611948,0
5286,78736,2006,3,4,3,966015,300
5287,78736,2006,4,3,10,756674,18400
5288,78736,2006,5,4,4,900390,750
5289,78736,2006,6,4,0,901483,0
5290,78736,2006,7,5,3,866281,0
5291,78736,2006,8,8,0,2166312,0
5292,78736,2006,9,5,0,1070342,0
5293,78736,2006,10,6,0,1163791,0
5294,78736,2006,11,4,0,1006062,0
5295,78736,2007,1,1,0,10204,0
5296,78736,2007,2,1,0,219142,0
5297,78736,2007,3,1,0,65000,0
5298,78736,2007,4,5,0,685000,0
5299,78736,2007,5,0,1,0,3222
5300,78736,2007,6,1,2,260000,41500
5301,78736,2007,7,3,1,521755,12400
5302,78736,2007,8,1,1,224000,6655
5303,78736,2007,10,1,0,224000,0
5304,78736,2007,11,3,0,335000,0
5305,78736,2007,12,0,1,0,1500
5306,78736,2008,1,1,0,180000,0
5307,78736,2008,2,2,1,350500,5660
5308,78736,2008,3,4,0,360000,0
5309,78736,2008,4,0,1,0,1260
5310,78736,2008,5,2,0,40500,0
5311,78736,2008,6,0,2,0,15800
5312,78736,2008,7,0,3,0,10884
5313,78736,2008,9,0,1,0,2000
5314,78736,2009,2,0,3,0,3500
5315,78736,2009,3,0,2,0,19450
5316,78736,2009,5,1,4,90000,18710
5317,78736,2009,6,2,1,115000,3479
5318,78736,2009,8,3,0,237000,0
5319,78736,2009,10,0,2,0,12873
5320,78736,2009,11,0,2,0,11877
5321,78736,2009,12,1,1,52000,3300
5322,78736,2010,2,2,2,364000,37452
5323,78736,2010,3,0,3,0,47106
5324,78736,2010,4,0,2,0,8183
5325,78736,2010,6,0,2,0,5180
5326,78736,2010,7,2,0,14000,0
5327,78736,2010,8,2,1,75000,1500
5328,78736,2010,9,0,1,0,2000
5329,78736,2010,10,2,1,126500,500
5330,78736,2010,11,1,2,90000,68100
5331,78736,2011,1,0,2,0,13798
5332,78736,2011,2,2,2,500000,12453
5333,78736,2011,3,1,2,180608,85000
5334,78736,2011,4,0,1,0,900
5335,78736,2011,5,0,5,0,62750
5336,78736,2011,6,3,2,183500,8100
5337,78736,2011,7,0,1,0,52000
5338,78736,2011,8,0,3,0,51825
5339,78736,2011,9,1,3,35000,27000
5340,78736,2011,10,2,1,117265,1630
5341,78736,2011,11,0,4,0,10898
5342,78736,2011,12,1,3,14000,18179
5343,78736,2012,1,1,0,70000,0
5344,78736,2012,2,2,0,536489,0
5345,78736,2012,3,0,4,0,14512
5346,78736,2012,5,1,0,250000,0
5347,78736,2012,6,0,2,0,120500
5348,78736,2012,7,0,3,0,64000
5349,78736,2012,8,2,0,500000,0
5350,78736,2012,9,3,4,398700,24614
5351,78736,2012,10,2,4,205000,3173
5352,78736,2012,11,0,1,0,0
5353,78736,2013,2,1,2,37000,8978
5354,78736,2013,4,2,2,408870,23700
5355,78736,2013,5,0,4,0,30151
5356,78736,2013,6,0,2,0,9817
5357,78736,2013,7,0,2,0,5203
5358,78736,2013,8,0,2,0,2200
5359,78736,2013,9,1,2,45000,8664
5360,78736,2013,10,0,3,0,7628
5361,78736,2013,11,0,2,0,14880
5362,78736,2013,12,0,6,0,41175
5363,78736,2014,1,0,1,0,750
5364,78736,2014,2,0,2,0,10225
5365,78736,2014,3,1,1,60000,60000
5366,78736,2014,4,1,2,59700,11808
5367,78736,2014,5,2,3,328000,24876
5368,78736,2014,6,0,2,0,6361
5369,78736,2014,7,0,5,0,15122
5370,78736,2014,8,0,3,0,250535
5371,78736,2014,9,0,2,0,9248
5372,78736,2014,10,0,1,0,261640
5373,78736,2014,11,1,3,125000,51686
5374,78736,2014,12,0,2,0,9628
5375,78736,2015,1,0,3,0,17158
5376,78736,2015,2,1,3,219824,19418
5377,78736,2015,3,1,3,205000,42292
5378,78736,2015,4,1,4,45000,77030
5379,78736,2015,5,1,3,20500,7595
5380,78736,2015,6,3,0,2012805,0
5381,78736,2015,7,4,3,2270330,12349
5382,78736,2015,8,1,0,590150,0
5383,78736,2015,9,2,1,330000,8000
5384,78736,2015,10,0,3,0,4157
5385,78736,2015,11,2,2,1333468,21316
5386,78736,2015,12,3,1,1260018,57
5387,78736,2016,1,2,2,768076,11900
5388,78736,2016,2,2,0,1202007,0
5389,78736,2016,3,2,2,654081,34259
5390,78736,2016,4,0,1,0,17770
5391,78736,2016,5,1,2,643241,21000
5392,78736,2016,6,1,1,635304,8400
5393,78736,2016,7,0,1,0,110000
5394,78736,2016,8,1,2,691493,21245
5395,78736,2016,9,0,6,0,58247
5396,78736,2016,10,1,2,580559,13429
5397,78736,2016,11,1,3,552354,130560
5398,78736,2016,12,1,1,615673,24459
5399,78736,2017,1,4,1,1145307,23210
5400,78736,2017,2,4,2,742200,22580
5401,78736,2017,3,7,4,2423406,108243
5402,78736,2017,4,1,5,30000,55086
5403,78736,2017,5,3,0,558330,0
5404,78736,2017,6,6,2,1240374,12068
5405,78736,2017,7,5,2,1569524,15060
5406,78736,2017,8,8,1,1863780,9750
5407,78736,2017,9,4,0,455580,0
5408,78736,2017,10,1,2,272690,26214
5409,78736,2017,11,9,3,2744416,113592
5410,78736,2017,12,2,4,371525,52616
5411,78736,2018,1,3,3,541200,28366
5412,78736,2018,2,3,2,580745,22062
5413,78736,2018,3,6,4,1369859,32072
5414,78736,2018,4,2,5,262558,26828
5415,78736,2018,5,6,3,1021125,20580
5416,78737,2001,9,1,0,25000,0
5417,78737,2001,11,3,0,550000,0
5418,78737,2001,12,3,0,551921,0
5419,78737,2002,1,4,0,768597,0
5420,78737,2002,3,3,0,608437,0
5421,78737,2002,4,3,0,597893,0
5422,78737,2002,6,2,1,345249,500
5423,78737,2002,7,2,0,377179,0
5424,78737,2002,8,2,0,431756,0
5425,78737,2002,9,3,0,591357,0
5426,78737,2002,10,1,0,209685,0
5427,78737,2002,12,3,0,582767,0
5428,78737,2003,1,2,0,400995,0
5429,78737,2003,2,1,0,0,0
5430,78737,2003,3,5,0,930713,0
5431,78737,2003,4,4,0,781018,0
5432,78737,2003,5,1,0,161155,0
5433,78737,2003,7,1,0,180373,0
5434,78737,2003,8,2,0,353843,0
5435,78737,2003,9,1,0,123000,0
5436,78737,2003,10,3,0,375297,0
5437,78737,2003,11,1,0,264790,0
5438,78737,2003,12,1,0,173607,0
5439,78737,2004,1,1,0,216101,0
5440,78737,2004,5,1,0,219895,0
5441,78737,2004,6,1,1,188947,0
5442,78737,2005,8,0,1,0,0
5443,78737,2005,10,0,1,0,0
5444,78737,2005,12,0,1,0,0
5445,78737,2006,5,1,0,4500,0
5446,78737,2006,9,0,1,0,180593
5447,78737,2007,1,1,0,20000,0
5448,78737,2008,3,2,0,110000,0
5449,78737,2008,5,1,0,170000,0
5450,78737,2008,6,2,0,110000,0
5451,78737,2008,9,0,1,0,35000
5452,78737,2009,5,2,0,177000,0
5453,78737,2010,3,0,1,0,6200
5454,78737,2011,2,1,0,415000,0
5455,78737,2011,12,2,0,314000,0
5456,78737,2012,1,1,0,27000,0
5457,78737,2012,4,1,0,270000,0
5458,78737,2012,8,0,1,0,0
5459,78737,2013,1,1,0,10000,0
5460,78737,2013,2,1,0,51620,0
5461,78737,2013,9,0,1,0,82500
5462,78737,2014,7,0,1,0,19807
5463,78737,2017,9,1,1,50000,2000
5464,78738,1996,1,0,1,0,0
5465,78738,1996,2,0,1,0,0
5466,78738,1996,6,0,2,0,1000
5467,78738,1996,10,0,1,0,0
5468,78738,1997,1,0,1,0,0
5469,78738,1997,6,0,1,0,0
5470,78738,1998,1,0,1,0,0
5471,78738,1998,3,0,1,0,500
5472,78738,1998,9,0,1,0,0
5473,78738,2002,3,0,1,0,0
5474,78738,2002,4,0,1,0,0
5475,78738,2003,4,0,1,0,0
5476,78738,2005,5,0,1,0,0
5477,78739,1998,1,19,0,2310995,0
5478,78739,1998,2,19,0,3382634,0
5479,78739,1998,3,13,0,1796702,0
5480,78739,1998,4,21,1,3363851,2000
5481,78739,1998,5,27,0,3714731,0
5482,78739,1998,6,18,2,2205327,104000
5483,78739,1998,7,23,2,3080631,31687
5484,78739,1998,8,15,0,2039170,0
5485,78739,1998,9,15,0,1622726,0
5486,78739,1998,10,14,2,1935304,40000
5487,78739,1998,11,12,1,1281814,2500
5488,78739,1998,12,14,1,1792207,2500
5489,78739,1999,1,10,2,1234390,3825
5490,78739,1999,2,17,4,2304168,16580
5491,78739,1999,3,16,1,1743450,3600
5492,78739,1999,4,27,2,3631079,9900
5493,78739,1999,5,17,1,1894024,0
5494,78739,1999,6,17,0,2024945,0
5495,78739,1999,7,16,0,1978752,0
5496,78739,1999,8,16,1,1870431,23460
5497,78739,1999,9,12,0,1306264,0
5498,78739,1999,10,12,0,1483856,0
5499,78739,1999,11,11,0,1065180,0
5500,78739,1999,12,13,0,1529225,0
5501,78739,2000,1,6,3,619938,0
5502,78739,2000,2,7,0,1003809,0
5503,78739,2000,3,6,1,752253,2500
5504,78739,2000,4,17,1,2166415,5000
5505,78739,2000,5,5,1,746637,0
5506,78739,2000,6,15,0,1991975,0
5507,78739,2000,7,4,1,564610,0
5508,78739,2000,8,10,2,1662708,18000
5509,78739,2000,9,4,0,599086,0
5510,78739,2000,10,6,0,778346,0
5511,78739,2000,11,10,0,1370055,0
5512,78739,2000,12,13,1,1716201,125000
5513,78739,2001,1,14,0,2084180,0
5514,78739,2001,2,7,0,897234,0
5515,78739,2001,3,7,1,830406,3632
5516,78739,2001,5,13,0,1811740,0
5517,78739,2001,6,4,0,577408,0
5518,78739,2001,7,16,1,1878765,45300
5519,78739,2001,8,9,0,1347966,0
5520,78739,2001,9,5,0,807730,0
5521,78739,2001,10,7,0,1184467,0
5522,78739,2001,11,7,0,1255991,0
5523,78739,2001,12,5,1,561495,22500
5524,78739,2002,1,8,0,956191,0
5525,78739,2002,2,16,1,1992014,10285
5526,78739,2002,3,26,2,4140916,56425
5527,78739,2002,4,21,2,2202568,2500
5528,78739,2002,5,24,1,2911680,2000
5529,78739,2002,6,23,1,3463576,4850
5530,78739,2002,7,18,1,2620589,7500
5531,78739,2002,8,19,1,2587573,7500
5532,78739,2002,9,13,1,1675004,3600
5533,78739,2002,10,33,0,4420989,0
5534,78739,2002,11,5,2,1005273,1600
5535,78739,2002,12,38,0,5950516,0
5536,78739,2003,1,33,0,4972784,0
5537,78739,2003,2,17,1,2316097,5000
5538,78739,2003,3,50,2,6418048,5300
5539,78739,2003,4,31,1,6264482,0
5540,78739,2003,5,41,0,5355026,0
5541,78739,2003,6,33,1,4689771,2500
5542,78739,2003,7,53,2,6733832,33600
5543,78739,2003,8,24,1,3269932,23694
5544,78739,2003,9,27,1,3252299,75000
5545,78739,2003,10,42,11,6488890,60000
5546,78739,2003,11,10,2,1553331,17270
5547,78739,2003,12,17,2,2781936,1500
5548,78739,2004,1,37,4,4709591,36000
5549,78739,2004,2,38,1,5135215,4000
5550,78739,2004,3,23,1,3731704,92000
5551,78739,2004,4,34,0,4485552,0
5552,78739,2004,5,25,0,4033166,0
5553,78739,2004,6,36,3,4578734,145420
5554,78739,2004,7,28,3,4590825,2000
5555,78739,2004,8,25,2,4061574,37000
5556,78739,2004,9,20,4,3007736,36752
5557,78739,2004,10,20,0,3097257,0
5558,78739,2004,11,13,0,2576818,0
5559,78739,2004,12,22,0,4199957,0
5560,78739,2005,1,23,4,3696970,147800
5561,78739,2005,2,32,4,5244294,47000
5562,78739,2005,3,22,1,3499436,0
5563,78739,2005,4,36,2,6414857,27000
5564,78739,2005,5,57,1,9532368,12800
5565,78739,2005,6,46,1,7072686,4655
5566,78739,2005,7,36,2,5891360,64000
5567,78739,2005,8,38,2,6385738,188570
5568,78739,2005,9,26,1,4282339,80000
5569,78739,2005,10,20,2,3346916,29800
5570,78739,2005,11,29,0,4579358,0
5571,78739,2005,12,47,0,8146081,0
5572,78739,2006,1,25,0,4222927,0
5573,78739,2006,2,27,0,4091750,0
5574,78739,2006,3,41,20,6034674,10110
5575,78739,2006,4,36,20,6189860,13220
5576,78739,2006,5,50,14,8039653,3842
5577,78739,2006,6,46,1,8661430,150
5578,78739,2006,7,17,0,2956734,0
5579,78739,2006,8,55,1,13731809,700
5580,78739,2006,9,56,0,9356314,0
5581,78739,2006,10,19,1,2532345,15000
5582,78739,2006,11,30,1,4940415,3000
5583,78739,2006,12,20,2,3229252,81700
5584,78739,2007,1,14,1,2382983,14000
5585,78739,2007,2,28,2,5328790,45500
5586,78739,2007,3,26,1,4031244,22000
5587,78739,2007,4,34,4,5168975,28557
5588,78739,2007,5,27,0,3604705,0
5589,78739,2007,6,33,3,4292471,132700
5590,78739,2007,7,21,2,3022453,163725
5591,78739,2007,8,25,1,3803004,10000
5592,78739,2007,9,20,0,3279266,0
5593,78739,2007,10,25,1,4194588,24000
5594,78739,2007,11,12,1,2141224,0
5595,78739,2007,12,8,1,1108802,13095
5596,78739,2008,1,18,0,2302238,0
5597,78739,2008,2,17,3,2575133,82195
5598,78739,2008,3,21,2,2315394,121000
5599,78739,2008,4,19,1,2362204,6592
5600,78739,2008,5,23,2,3552189,9500
5601,78739,2008,6,32,1,4690414,33250
5602,78739,2008,7,37,3,4934613,27422
5603,78739,2008,8,32,2,4702537,20200
5604,78739,2008,9,17,1,2595493,25000
5605,78739,2008,10,10,0,1348577,0
5606,78739,2008,11,6,3,1216244,39039
5607,78739,2008,12,11,1,1885297,25200
5608,78739,2009,1,7,0,894202,0
5609,78739,2009,2,6,1,570121,107332
5610,78739,2009,3,11,3,1783237,30181
5611,78739,2009,4,14,4,1891702,67939
5612,78739,2009,5,12,3,1908474,119500
5613,78739,2009,6,14,6,1942412,74024
5614,78739,2009,7,29,4,3916291,64792
5615,78739,2009,8,11,3,1018525,26800
5616,78739,2009,9,15,1,2452114,15750
5617,78739,2009,10,9,2,1267729,16876
5618,78739,2009,11,11,1,1936851,85000
5619,78739,2009,12,11,4,2147750,31202
5620,78739,2010,1,8,2,1353593,55900
5621,78739,2010,2,7,0,1581059,0
5622,78739,2010,3,12,4,1780402,40000
5623,78739,2010,4,22,3,2985986,45000
5624,78739,2010,5,13,1,1468907,3000
5625,78739,2010,6,18,0,2241550,0
5626,78739,2010,7,16,2,2936170,20800
5627,78739,2010,8,12,3,1486976,35925
5628,78739,2010,9,13,5,2121744,21000
5629,78739,2010,10,2,4,403453,14212
5630,78739,2010,11,13,3,1974848,4079
5631,78739,2010,12,11,5,1473446,4964
5632,78739,2011,1,10,4,1153344,90496
5633,78739,2011,2,11,1,2027880,20000
5634,78739,2011,3,12,6,1660802,100657
5635,78739,2011,4,17,4,2806961,18500
5636,78739,2011,5,14,6,1894490,92547
5637,78739,2011,6,11,9,1502074,122299
5638,78739,2011,7,15,4,2174385,32850
5639,78739,2011,8,13,5,1792859,62855
5640,78739,2011,9,18,4,2655891,146519
5641,78739,2011,10,13,5,2386488,51265
5642,78739,2011,11,13,7,2935882,132464
5643,78739,2011,12,9,1,1366973,12299
5644,78739,2012,1,17,3,2472077,35350
5645,78739,2012,2,19,3,3124548,11900
5646,78739,2012,3,13,3,1698870,37380
5647,78739,2012,4,11,5,1635688,42288
5648,78739,2012,5,32,7,5388666,62073
5649,78739,2012,6,20,3,2780576,14659
5650,78739,2012,7,9,6,1411115,67744
5651,78739,2012,8,12,0,2408159,0
5652,78739,2012,9,11,5,1201263,144456
5653,78739,2012,10,5,5,1019502,56235
5654,78739,2012,11,12,2,2023616,80450
5655,78739,2012,12,6,1,1208867,50000
5656,78739,2013,1,11,4,1765607,128500
5657,78739,2013,2,18,2,2550339,27515
5658,78739,2013,3,26,6,3026379,35560
5659,78739,2013,4,20,3,3922946,39030
5660,78739,2013,5,18,7,3065994,84483
5661,78739,2013,6,13,2,2571131,45564
5662,78739,2013,7,18,6,2857602,49459
5663,78739,2013,8,13,6,2353750,347312
5664,78739,2013,9,7,3,1051683,31775
5665,78739,2013,10,8,2,1519875,25900
5666,78739,2013,11,7,7,1009940,87496
5667,78739,2013,12,9,5,1497375,78141
5668,78739,2014,1,15,1,3218631,4599
5669,78739,2014,2,30,3,5826040,53400
5670,78739,2014,3,13,6,2505265,140278
5671,78739,2014,4,17,8,3915202,112792
5672,78739,2014,5,17,3,3430343,16800
5673,78739,2014,6,31,6,6166473,149926
5674,78739,2014,7,21,6,4235190,25497
5675,78739,2014,8,10,4,2008075,75809
5676,78739,2014,9,28,2,5145895,110843
5677,78739,2014,10,26,2,5025140,90184
5678,78739,2014,11,7,2,1156579,23000
5679,78739,2014,12,1,4,50000,47577
5680,78739,2015,1,8,3,2008775,67976
5681,78739,2015,2,26,4,6870175,102948
5682,78739,2015,3,26,2,6458150,65430
5683,78739,2015,4,24,2,5810089,12618
5684,78739,2015,5,21,6,4766175,58966
5685,78739,2015,6,16,2,3320975,20807
5686,78739,2015,7,10,3,2488200,26408
5687,78739,2015,8,7,3,1372400,46331
5688,78739,2015,9,15,8,2685662,191590
5689,78739,2015,10,14,6,3343893,23222
5690,78739,2015,11,13,7,2742575,55571
5691,78739,2015,12,27,9,5217439,113149
5692,78739,2016,1,11,3,2079250,41865
5693,78739,2016,2,12,3,2280148,35309
5694,78739,2016,3,21,2,4484100,27096
5695,78739,2016,4,15,8,3090904,61783
5696,78739,2016,5,16,2,2774050,42760
5697,78739,2016,6,11,4,3359850,78595
5698,78739,2016,7,11,2,2105800,54000
5699,78739,2016,8,8,4,1241875,45720
5700,78739,2016,9,7,8,1436500,214620
5701,78739,2016,10,14,2,2595057,37221
5702,78739,2016,11,17,1,3614500,19966
5703,78739,2016,12,11,3,1961378,122500
5704,78739,2017,1,14,4,2266896,195982
5705,78739,2017,2,7,2,1394450,36961
5706,78739,2017,3,34,5,7391558,100009
5707,78739,2017,4,18,2,3421125,9900
5708,78739,2017,5,10,3,1982250,26438
5709,78739,2017,6,11,2,1875583,54000
5710,78739,2017,7,6,2,913800,4018
5711,78739,2017,8,8,6,1014225,219405
5712,78739,2017,9,10,3,1730925,35781
5713,78739,2017,10,18,2,3142625,75000
5714,78739,2017,11,11,1,1819600,12804
5715,78739,2017,12,2,4,333675,64098
5716,78739,2018,1,7,5,1149750,124942
5717,78739,2018,2,3,4,288975,45549
5718,78739,2018,3,5,11,339000,360751
5719,78739,2018,4,6,7,814116,67060
5720,78739,2018,5,10,2,1326225,16770
5721,78741,1996,1,1,4,50000,12192
5722,78741,1996,2,2,3,55000,19000
5723,78741,1996,3,0,4,0,13000
5724,78741,1996,4,7,5,464500,11100
5725,78741,1996,5,3,2,380500,3500
5726,78741,1996,6,4,1,622366,0
5727,78741,1996,7,2,4,300000,9940
5728,78741,1996,8,4,2,220000,1060
5729,78741,1996,9,2,3,208648,66540
5730,78741,1996,10,62,1,202400,10000
5731,78741,1996,11,0,3,0,3444
5732,78741,1996,12,0,2,0,80700
5733,78741,1997,1,0,1,0,5100
5734,78741,1997,2,1,2,57000,1800
5735,78741,1997,5,0,3,0,58800
5736,78741,1997,6,0,3,0,27100
5737,78741,1997,7,78,1,219825,0
5738,78741,1997,8,0,4,0,30150
5739,78741,1997,9,0,2,0,500
5740,78741,1997,11,0,1,0,250
5741,78741,1997,12,0,2,0,20700
5742,78741,1998,1,0,2,0,10000
5743,78741,1998,2,0,3,0,15200
5744,78741,1998,3,2,3,80940,97800
5745,78741,1998,4,2,6,76857,47300
5746,78741,1998,5,3,3,126500,49750
5747,78741,1998,6,2,1,132000,0
5748,78741,1998,8,2,2,114700,47501
5749,78741,1998,10,13,2,510000,51000
5750,78741,1998,12,1,1,100000,2400
5751,78741,1999,1,1,1,68000,44
5752,78741,1999,2,0,2,0,39800
5753,78741,1999,3,5,0,367000,0
5754,78741,1999,4,6,0,320000,0
5755,78741,1999,5,1,1,45000,4050
5756,78741,1999,6,2,0,80000,0
5757,78741,1999,7,6,0,265000,0
5758,78741,1999,9,6,1,20520,500
5759,78741,1999,10,1,1,5342,500
5760,78741,1999,11,4,1,412155,6900
5761,78741,1999,12,1,0,292000,0
5762,78741,2000,1,3,2,229625,144
5763,78741,2000,2,1,0,88000,0
5764,78741,2000,3,2,1,205000,55000
5765,78741,2000,4,0,1,0,500
5766,78741,2000,5,1,2,260000,8600
5767,78741,2000,6,1,1,0,4000
5768,78741,2000,7,1,4,61350,34000
5769,78741,2000,8,0,1,0,550
5770,78741,2000,9,1,2,87430,1800
5771,78741,2000,10,4,0,230450,0
5772,78741,2000,11,1,0,60000,0
5773,78741,2000,12,2,1,198300,5100
5774,78741,2001,1,3,0,158260,0
5775,78741,2001,2,4,0,425000,0
5776,78741,2001,3,1,3,39500,111430
5777,78741,2001,4,1,2,150000,32060
5778,78741,2001,6,0,2,0,1450
5779,78741,2001,7,0,3,0,30500
5780,78741,2001,8,2,1,89900,20000
5781,78741,2001,9,1,0,175000,0
5782,78741,2001,12,1,2,45000,20044
5783,78741,2002,1,0,1,0,29500
5784,78741,2002,2,1,0,50000,0
5785,78741,2002,3,1,4,60000,80775
